Datum,Turnier,Serie,Court,Belag,Runde,BestOf,Sieger,Verlierer,SRang,VRang,S1,V1,S2,V2,S3,V3,S4,V4,S5,V5,SSaetze,VSaetze,SSpiele,VSpiele,Status,QuoteS,QuoteV
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Cristian J.,Starodubtseva Y.,33,53,3,6,7,6,6,4,,,,,2,1,16,16,Completed,2.2,1.66
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Samson L.,Wang Xin.,171,31,2,6,6,3,6,0,,,,,2,1,14,9,Completed,2.0,1.77
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Bouzas Maneiro J.,19,50,3,6,7,5,6,1,,,,,2,1,16,12,Completed,1.33,3.3
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,Snigur D.,4,98,6,1,6,2,,,,,,,2,,12,3,Completed,1.02,15.08
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Galfi D.,Kalinskaya A.,117,22,6,3,6,3,,,,,,,2,,12,6,Completed,2.66,1.46
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Kalinina A.,Bouzkova M.,110,24,6,4,6,3,,,,,,,2,,12,7,Completed,2.05,1.75
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Paolini J.,Siegemund L.,9,47,3,6,6,2,6,4,,,,,2,1,15,12,Completed,1.42,2.77
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Stearns P.,1,43,7,5,6,3,,,,,,,2,,13,8,Completed,1.04,11.44
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Li A.,Parks A.,34,84,6,2,6,7,6,3,,,,,2,1,18,12,Completed,1.68,2.15
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Osaka N.,Osorio M.,15,83,6,2,7,5,,,,,,,2,,13,7,Completed,1.88,1.88
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Jovic I.,Linette M.,16,57,6,4,6,1,,,,,,,2,,12,5,Completed,1.51,2.53
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Fernandez L.A.,Grabher J.,25,107,6,2,6,3,,,,,,,2,,12,5,Completed,1.18,4.8
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Udvardy P.,8,78,7,5,6,2,,,,,,,2,,13,7,Completed,1.04,10.96
2026-04-23,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Baptiste H.,Quevedo K.,32,140,6,1,6,4,,,,,,,2,,12,5,Completed,1.42,2.78
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Sierra S.,Frech M.,88,38,6,2,6,4,,,,,,,2,,12,6,Completed,2.23,1.63
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Sakkari M.,197,37,6,4,7,6,,,,,,,2,,13,10,Completed,2.22,1.64
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Zhang S.,56,65,6,3,6,1,,,,,,,2,,12,4,Completed,1.3,3.5
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Kenin S.,36,68,1,6,6,3,6,3,,,,,2,1,13,12,Completed,1.24,3.93
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Sonmez Z.,Bucsa C.,67,30,6,1,6,7,6,2,,,,,2,1,18,10,Completed,1.53,2.45
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Tjen J.,20,39,6,2,6,1,,,,,,,2,,12,3,Completed,1.46,2.65
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Eala A.,21,44,6,2,6,1,,,,,,,2,,12,3,Completed,1.35,3.12
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Ruse E.G.,2,71,4,6,6,3,7,5,,,,,2,1,17,14,Completed,1.05,10.09
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Waltert S.,40,97,6,2,7,5,,,,,,,2,,13,7,Completed,1.59,2.31
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Cirstea S.,Grant T.C.,26,262,6,2,7,6,,,,,,,2,,13,8,Completed,1.32,3.31
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Arango E.,13,86,6,3,6,2,,,,,,,2,,12,5,Completed,1.13,5.7
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Kostyuk M.,Putintseva Y.,23,80,6,1,6,3,,,,,,,2,,12,4,Completed,1.25,3.81
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Siniakova K.,Blinkova A.,42,89,6,2,6,2,,,,,,,2,,12,4,Completed,1.01,30.0
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Jeanjean L.,3,126,6,3,6,0,,,,,,,2,,12,3,Completed,1.04,11.5
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,McNally C.,Mboko V.,76,10,6,4,6,1,,,,,,,2,,12,5,Completed,3.36,1.31
2026-04-24,Mutua Madrid Open,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Boulter K.,5,61,6,4,6,4,,,,,,,2,,12,8,Completed,1.13,5.7
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Bencic B.,Shnaider D.,12,19,6,2,7,6,,,,,,,2,,13,8,Completed,1.55,2.41
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Bondar A.,Samson L.,63,171,7,6,6,1,,,,,,,2,,13,7,Completed,1.29,3.52
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Fernandez L.A.,Jovic I.,25,16,3,6,6,3,6,2,,,,,2,1,15,11,Completed,2.29,1.6
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Galfi D.,8,117,6,3,6,2,,,,,,,2,,12,5,Completed,1.11,6.38
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Li A.,Swiatek I.,34,4,7,6,2,6,3,0,,,,,1,1,12,12,Retired,8.88,1.06
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Baptiste H.,Paolini J.,32,9,7,5,6,3,,,,,,,2,,13,8,Completed,2.24,1.63
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Sabalenka A.,Cristian J.,1,33,6,1,6,4,,,,,,,2,,12,5,Completed,1.03,12.71
2026-04-25,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Osaka N.,Kalinina A.,15,110,6,1,6,3,,,,,,,2,,12,4,Completed,1.02,28.44
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Cirstea S.,3,26,4,6,7,5,6,1,,,,,2,1,17,12,Completed,1.23,3.98
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Sierra S.,Sonmez Z.,88,67,0,6,6,2,6,3,,,,,2,1,12,11,Completed,2.42,1.54
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,McNally C.,Siniakova K.,76,42,6,3,2,6,7,6,,,,,2,1,15,15,Completed,1.73,2.07
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Pliskova Ka.,Mertens E.,197,21,7,5,2,6,7,6,,,,,2,1,16,17,Completed,3.14,1.35
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Kostyuk M.,Pegula J.,23,5,6,1,6,4,,,,,,,2,,12,5,Completed,2.19,1.66
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Rybakina E.,Zheng Q.,2,36,4,6,6,4,6,3,,,,,2,1,16,13,Completed,1.25,3.86
2026-04-26,Mutua Madrid Open,WTA1000,Outdoor,Clay,3rd Round,3,Potapova A.,Ostapenko J.,56,40,4,6,6,4,6,4,,,,,2,1,16,14,Completed,1.97,1.8
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Baptiste H.,Bencic B.,32,12,6,1,6,7,6,3,,,,,2,1,18,11,Completed,3.09,1.35
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Fernandez L.A.,Li A.,25,34,6,3,6,2,,,,,,,2,,12,5,Completed,1.59,2.3
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Osaka N.,1,15,6,7,6,3,6,2,,,,,2,1,18,12,Completed,1.13,5.65
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Pliskova Ka.,Sierra S.,197,88,6,4,6,3,,,,,,,2,,12,7,Completed,1.6,2.27
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Bondar A.,8,63,6,7,6,3,7,6,,,,,2,1,19,16,Completed,1.21,4.19
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Noskova L.,Gauff C.,13,3,6,4,1,6,7,6,,,,,2,1,14,16,Completed,2.39,1.55
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Kostyuk M.,McNally C.,23,76,6,2,6,3,,,,,,,2,,12,5,Completed,1.16,4.99
2026-04-27,Mutua Madrid Open,WTA1000,Outdoor,Clay,4th Round,3,Potapova A.,Rybakina E.,56,2,7,6,6,4,,,,,,,2,,13,10,Completed,5.6,1.13
2026-04-28,Mutua Madrid Open,WTA1000,Outdoor,Clay,Quarterfinals,3,Andreeva M.,Fernandez L.A.,8,25,7,6,6,3,,,,,,,2,,13,9,Completed,1.38,3.0
2026-04-28,Mutua Madrid Open,WTA1000,Outdoor,Clay,Quarterfinals,3,Baptiste H.,Sabalenka A.,32,1,2,6,6,2,7,6,,,,,2,1,15,14,Completed,6.73,1.1
2026-04-29,Mutua Madrid Open,WTA1000,Outdoor,Clay,Quarterfinals,3,Potapova A.,Pliskova Ka.,56,197,6,1,6,7,6,3,,,,,2,1,18,11,Completed,1.53,2.44
2026-04-29,Mutua Madrid Open,WTA1000,Outdoor,Clay,Quarterfinals,3,Kostyuk M.,Noskova L.,23,13,7,6,6,0,,,,,,,2,,13,6,Completed,1.48,2.59
2026-04-30,Mutua Madrid Open,WTA1000,Outdoor,Clay,Semifinals,3,Andreeva M.,Baptiste H.,8,32,6,4,7,6,,,,,,,2,,13,10,Completed,1.47,2.65
2026-04-30,Mutua Madrid Open,WTA1000,Outdoor,Clay,Semifinals,3,Kostyuk M.,Potapova A.,23,56,6,2,1,6,6,1,,,,,2,1,13,9,Completed,1.34,3.2
2026-05-02,Mutua Madrid Open,WTA1000,Outdoor,Clay,The Final,3,Kostyuk M.,Andreeva M.,23,8,6,3,7,5,,,,,,,2,,13,8,Completed,2.18,1.68
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Krejcikova B.,Jacquemot E.,53,64,6,2,6,4,,,,,,,2,,12,6,Completed,1.52,2.48
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Zheng Q.,Bondar A.,32,58,3,6,6,3,6,4,,,,,2,1,15,13,Completed,1.37,2.98
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Oliynykova O.,Marcinko P.,68,69,6,1,6,3,,,,,,,2,,12,4,Completed,2.09,1.72
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Andreescu B.,Kenin S.,137,74,6,4,7,5,,,,,,,2,,13,9,Completed,1.77,2.0
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Ruzic A.,Rakhimova K.,59,76,6,4,1,6,6,3,,,,,2,1,13,13,Completed,1.97,1.79
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Kessler M.,Bronzetti L.,50,173,6,3,5,7,6,4,,,,,2,1,17,14,Completed,1.52,2.5
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Zakharova A.,Yastremska D.,81,52,4,6,7,5,7,6,,,,,2,1,18,17,Completed,3.21,1.34
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Sonmez Z.,Ruggeri J.,65,265,4,6,6,2,6,2,,,,,2,1,16,10,Completed,1.11,6.28
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Gibson T.,Trevisan M.,62,516,6,4,0,6,6,3,,,,,2,1,12,13,Completed,1.45,2.68
2026-05-05,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Li A.,Zhang S.,29,73,1,6,6,4,6,2,,,,,2,1,13,12,Completed,1.26,3.73
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Maria T.,Linette M.,54,55,6,0,6,3,,,,,,,2,,12,3,Completed,3.52,1.29
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Udvardy P.,Korneeva A.,71,122,6,2,7,6,,,,,,,2,,13,8,Completed,1.75,2.03
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Ostapenko J.,Stefanini L.,36,154,6,0,6,1,,,,,,,2,,12,1,Completed,1.08,7.75
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Eala A.,Frech M.,42,45,6,0,3,6,6,4,,,,,2,1,15,10,Completed,1.78,1.98
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Jeanjean L.,Haddad Maia B.,127,78,7,6,6,4,,,,,,,2,,13,10,Completed,1.64,2.22
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Siniakova K.,Boisson L.,39,43,6,2,6,3,,,,,,,2,,12,5,Completed,1.32,3.32
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Grant T.C.,Pigato L.,234,141,1,6,6,2,6,4,,,,,2,1,13,12,Completed,1.9,1.87
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Golubic V.,Urgesi F.,90,410,6,1,6,1,,,,,,,2,,12,2,Completed,1.5,2.56
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Siegemund L.,Bejlek S.,46,37,6,4,6,4,,,,,,,2,,12,8,Completed,2.48,1.52
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Sierra S.,Korpatsch T.,72,87,6,3,6,1,,,,,,,2,,12,4,Completed,1.61,2.27
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Townsend T.,Brancaccio N.,96,171,6,3,6,2,,,,,,,2,,12,5,Completed,1.27,3.68
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Stearns P.,Tjen J.,49,40,6,4,6,4,,,,,,,2,,12,8,Completed,1.41,2.83
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Sakkari M.,Tagger L.,47,92,5,7,6,3,6,0,,,,,2,1,17,10,Completed,1.63,2.22
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Valentova T.,Putintseva Y.,48,77,6,3,6,2,,,,,,,2,,12,5,Completed,1.65,2.19
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Potapova A.,Galfi D.,38,119,5,7,6,2,6,4,,,,,2,1,17,13,Completed,1.35,3.11
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Masarova R.,Selekhmeteva O.,160,84,7,5,5,7,6,1,,,,,2,1,18,13,Completed,1.66,2.17
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Lys E.,Boulter K.,80,60,6,4,3,6,6,4,,,,,2,1,15,14,Completed,2.24,1.63
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Pliskova Ka.,Bouzas Maneiro J.,130,51,4,6,6,3,7,5,,,,,2,1,17,14,Completed,1.58,2.32
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Cocciaretto E.,Kraus S.,41,103,6,2,6,4,,,,,,,2,,12,6,Completed,1.7,2.1
2026-05-06,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,McNally C.,Kasatkina D.,63,66,6,2,6,3,,,,,,,2,,12,5,Completed,1.97,1.79
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Basiletti N.,Tomljanovic A.,427,88,7,5,6,4,,,,,,,2,,13,9,Completed,2.95,1.45
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,1st Round,3,Waltert S.,Starodubtseva Y.,91,57,7,5,4,6,6,1,,,,,2,1,17,12,Completed,2.1,1.72
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Bucsa C.,32,31,7,6,6,2,,,,,,,2,,13,8,Completed,1.14,5.54
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Ruzic A.,7,59,6,1,6,0,,,,,,,2,,12,1,Completed,1.07,7.92
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Udvardy P.,22,71,6,4,6,2,,,,,,,2,,12,6,Completed,1.22,4.06
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Paolini J.,Jeanjean L.,8,127,6,7,6,2,6,4,,,,,2,1,18,13,Completed,1.2,4.35
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Zakharova A.,13,81,6,4,6,1,,,,,,,2,,12,5,Completed,1.13,5.56
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Cirstea S.,Maria T.,27,54,6,2,6,0,,,,,,,2,,12,2,Completed,1.11,6.29
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Oliynykova O.,Tauson C.,68,18,6,1,3,1,,,,,,,1,,9,2,Retired,2.04,1.75
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Golubic V.,Joint M.,90,34,7,5,6,2,,,,,,,2,,13,7,Completed,1.84,1.92
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Siniakova K.,24,39,4,6,7,6,7,5,,,,,2,1,18,17,Completed,1.99,1.79
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Valentova T.,4,48,6,3,6,4,,,,,,,2,,12,7,Completed,1.22,4.06
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Ruse E.G.,36,67,2,6,6,2,6,3,,,,,2,1,14,11,Completed,1.59,2.33
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Bencic B.,Andreescu B.,12,137,6,4,6,1,,,,,,,2,,12,5,Completed,1.25,3.78
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Townsend T.,Bouzkova M.,96,26,6,3,7,5,,,,,,,2,,13,8,Completed,1.79,1.98
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Sierra S.,Kalinina A.,72,93,6,2,6,3,,,,,,,2,,12,5,Completed,2.81,1.41
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Jovic I.,Kessler M.,17,50,7,6,7,6,,,,,,,2,,14,12,Completed,1.32,3.31
2026-05-07,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Krejcikova B.,1,53,6,2,6,3,,,,,,,2,,12,5,Completed,1.05,10.08
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Eala A.,Wang Xin.,42,33,6,4,6,3,,,,,,,2,,12,7,Completed,1.72,2.09
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Gibson T.,20,62,5,7,6,1,6,1,,,,,2,1,17,9,Completed,1.15,5.31
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,McNally C.,3,63,6,1,6,7,6,3,,,,,2,1,18,11,Completed,1.09,6.98
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Li A.,21,29,6,4,6,3,,,,,,,2,,12,7,Completed,1.7,2.12
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Muchova K.,38,11,6,3,6,2,,,,,,,2,,12,5,Completed,2.74,1.43
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Keys M.,Stearns P.,19,49,4,6,6,4,6,2,,,,,2,1,16,12,Completed,1.58,2.32
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Osaka N.,Lys E.,16,80,6,4,4,6,6,3,,,,,2,1,16,13,Completed,1.29,3.48
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Sonmez Z.,5,65,6,4,6,0,,,,,,,2,,12,4,Completed,1.21,4.27
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Siegemund L.,Alexandrova E.,46,14,6,4,6,7,6,1,,,,,2,1,18,12,Completed,1.96,1.81
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Baptiste H.,Waltert S.,25,91,6,7,6,4,6,4,,,,,2,1,18,15,Completed,1.4,2.86
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Bartunkova N.,Grant T.C.,94,234,4,6,6,3,6,4,,,,,2,1,16,13,Completed,1.59,2.31
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Svitolina E.,Basiletti N.,10,427,6,1,6,3,,,,,,,2,,12,4,Completed,1.04,10.5
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Cristian J.,130,28,6,7,7,6,6,4,,,,,2,1,19,17,Completed,1.72,2.09
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Masarova R.,Fernandez L.A.,160,23,4,6,6,4,6,4,,,,,2,1,16,14,Completed,2.79,1.42
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Cocciaretto E.,Navarro E.,41,35,6,3,6,3,,,,,,,2,,12,6,Completed,1.42,2.83
2026-05-08,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Sakkari M.,2,47,6,4,6,1,,,,,,,2,,12,5,Completed,1.1,6.56
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Sierra S.,4,72,5,7,6,0,6,4,,,,,2,1,17,11,Completed,1.08,7.58
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Noskova L.,Oliynykova O.,13,68,6,1,6,3,,,,,,,2,,12,4,Completed,1.28,3.54
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Mertens E.,Paolini J.,22,8,4,6,7,6,6,3,,,,,2,1,17,15,Completed,1.76,2.03
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Ostapenko J.,Zheng Q.,36,32,4,6,6,4,6,4,,,,,2,1,16,14,Completed,2.71,1.44
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Cirstea S.,Sabalenka A.,27,1,2,6,6,3,7,5,,,,,2,1,15,14,Completed,5.78,1.13
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Golubic V.,7,90,6,1,4,6,6,0,,,,,2,1,16,7,Completed,1.03,12.56
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Jovic I.,Townsend T.,17,96,7,5,6,2,,,,,,,2,,13,7,Completed,1.73,2.06
2026-05-09,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Kalinskaya A.,Bencic B.,24,12,6,4,6,3,,,,,,,2,,12,7,Completed,3.39,1.31
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Bartunkova N.,Keys M.,94,19,6,3,1,6,6,4,,,,,2,1,13,13,Completed,3.27,1.33
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Svitolina E.,Baptiste H.,10,25,6,1,6,2,,,,,,,2,,12,3,Completed,1.39,2.91
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Pegula J.,Masarova R.,5,160,6,0,6,0,,,,,,,2,,12,0,Completed,1.14,5.5
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Potapova A.,Samsonova L.,38,21,6,3,6,2,,,,,,,2,,12,5,Completed,1.52,2.47
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Osaka N.,Shnaider D.,16,20,6,1,6,2,,,,,,,2,,12,3,Completed,1.91,1.85
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Rybakina E.,Eala A.,2,42,6,4,6,3,,,,,,,2,,12,7,Completed,1.05,9.75
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Swiatek I.,Cocciaretto E.,3,41,6,1,6,0,,,,,,,2,,12,1,Completed,1.1,6.45
2026-05-10,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,3rd Round,3,Pliskova Ka.,Siegemund L.,130,46,6,1,6,4,,,,,,,2,,12,5,Completed,1.78,1.99
2026-05-11,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,4th Round,3,Cirstea S.,Noskova L.,27,13,6,2,6,4,,,,,,,2,,12,6,Completed,1.98,1.8
2026-05-11,Internazionali BNL d'Italia,WTA1000,Outdoor,Clay,4th Round,3,Gauff C.,Jovic I.,4,17,5,7,7,5,6,2,,,,,2,1,18,14,Completed,1.31,3.41
